Date,tsla,fdx,qcom,de,amd,ups,aapl,ge,gm,avgo,ms,dis,cat,f,pypl,nvda,dow,tgt,hon,schw
2020-10-05,141.89332580566406,241.6779327392578,110.73765563964844,215.73892211914062,86.1500015258789,147.97569274902344,113.8490219116211,31.430875778198242,30.24852180480957,33.03976058959961,42.61327362060547,122.40452575683594,141.32272338867188,5.7988457679748535,196.85000610351562,13.604879379272461,39.9074821472168,147.21163940429688,155.72412109375,35.01372146606445
2020-10-06,137.9933319091797,241.73390197753906,109.83719635009766,214.94039916992188,84.4800033569336,148.1419219970703,110.58502960205078,30.254056930541992,29.701391220092773,32.84843444824219,41.85920715332031,119.9836196899414,139.51809692382812,5.765804290771484,191.66000366210938,13.698623657226562,39.33244705200195,144.40394592285156,154.03506469726562,34.8336296081543
2020-10-07,141.76666259765625,250.11587524414062,113.0439224243164,219.17039489746094,86.69000244140625,153.07559204101562,112.46134948730469,30.940532684326172,30.89335823059082,33.09751510620117,42.709720611572266,121.94812774658203,142.50125122070312,5.972315311431885,194.61000061035156,13.925494194030762,39.67746353149414,146.47323608398438,158.33615112304688,35.80990982055664
2020-10-08,141.97332763671875,252.7264404296875,112.40994262695312,222.6589813232422,86.51000213623047,152.39324951171875,112.35383605957031,32.607688903808594,31.469797134399414,33.69225311279297,42.96399688720703,122.12670135498047,144.24143981933594,6.071440696716309,193.05999755859375,13.800589561462402,40.564666748046875,147.5489501953125,160.3943634033203,35.771995544433594
2020-10-09,144.6666717529297,253.18331909179688,114.73458862304688,223.20071411132812,83.0999984741211,152.81314086914062,114.3083267211914,33.53934860229492,31.42094612121582,33.99638366699219,42.814937591552734,124.00192260742188,146.34072875976562,5.988836765289307,197.27000427246094,13.724799156188965,40.54823684692383,149.23533630371094,160.94813537597656,36.23644256591797
2020-10-12,147.43333435058594,255.00146484375,116.4068603515625,224.82623291015625,84.29000091552734,154.4314422607422,121.56927490234375,33.49031066894531,31.469797134399414,34.51350784301758,44.48965835571289,123.99199676513672,149.71978759765625,6.335776329040527,201.50999450683594,14.186772346496582,39.9074821472168,150.01930236816406,161.85269165039062,36.463932037353516
2020-10-13,148.88333129882812,254.2928466796875,117.1143569946289,225.4916229248047,85.27999877929688,153.3730010986328,118.34435272216797,32.950923919677734,31.137611389160156,34.42867660522461,44.22661209106445,127.95077514648438,149.26861572265625,6.410120487213135,207.74000549316406,14.208961486816406,39.33244705200195,150.9947052001953,158.33615112304688,35.64878845214844
2020-10-14,153.76666259765625,257.5561828613281,119.33792114257812,226.67977905273438,84.20999908447266,152.54200744628906,118.43231201171875,33.44127655029297,30.94220733642578,34.32128143310547,44.41075134277344,125.59931945800781,150.6405029296875,6.253171443939209,203.60000610351562,14.056384086608887,40.11284637451172,149.4723663330078,160.10824584960938,35.184326171875
2020-10-15,149.6266632080078,263.0290832519531,118.14344787597656,226.46116638183594,83.12999725341797,152.24456787109375,117.96324157714844,33.68644714355469,31.841066360473633,34.287879943847656,45.006988525390625,126.36329650878906,151.95716857910156,6.294474124908447,203.13999938964844,13.931479454040527,40.260719299316406,150.83062744140625,159.31448364257812,36.99473190307617
2020-10-16,146.55667114257812,264.67010498046875,118.55693054199219,228.19119262695312,83.16999816894531,152.594482421875,116.31167602539062,35.74588394165039,32.68130111694336,34.17237091064453,45.46291732788086,125.81759643554688,155.37307739257812,6.335776329040527,204.4499969482422,13.773414611816406,40.498939514160156,150.33837890625,161.3911895751953,37.24116134643555
