Date,f,spg,cof,xom,nvda,cop,wfc,gm,googl,gs,axp,lly,schw,bac,tgt,ms,intu,met,de,meta
2021-03-02,10.366884231567383,90.99069213867188,115.0617904663086,48.71229553222656,13.37322998046875,45.91035842895508,34.122222900390625,52.86652374267578,102.96902465820312,302.54150390625,132.78216552734375,196.30911254882812,60.90626907348633,32.39645004272461,159.37049865722656,71.72997283935547,392.5438537597656,52.863643646240234,335.0240783691406,258.2225036621094
2021-03-03,10.052986145019531,92.87275695800781,116.87914276123047,49.103240966796875,12.773214340209961,47.12221908569336,34.62753677368164,51.459617614746094,100.32209014892578,305.7319641113281,135.967041015625,194.25123596191406,62.01365280151367,33.20795822143555,159.48072814941406,72.85753631591797,379.802734375,53.29400634765625,327.03546142578125,254.643310546875
2021-03-04,9.854734420776367,89.71154022216797,117.37308502197266,51.005863189697266,12.339784622192383,48.843421936035156,34.140602111816406,50.638919830322266,101.4453125,301.03314208984375,136.0528106689453,192.8472442626953,61.832271575927734,33.446197509765625,155.99916076660156,72.01408386230469,367.70635986328125,52.56776809692383,322.1641540527344,256.86663818359375
2021-03-05,10.135588645935059,90.57515716552734,119.01335906982422,52.934547424316406,12.43080997467041,51.232017517089844,34.388668060302734,52.51479721069336,104.5945053100586,299.2778625488281,140.4868927001953,198.9824981689453,62.07093048095703,33.84022903442383,158.56207275390625,71.8010025024414,373.4516906738281,53.53609848022461,333.48919677734375,263.4866638183594
2021-03-08,10.449487686157227,91.00697326660156,119.93601989746094,52.882415771484375,11.564697265625,51.618408203125,35.52790451049805,53.71653366088867,100.12706756591797,305.51263427734375,143.2903289794922,199.08828735351562,61.536338806152344,34.02349090576172,162.4754180908203,72.00521850585938,361.931884765625,54.12784957885742,337.1784973144531,254.54359436035156
2021-03-09,10.383403778076172,90.43667602539062,117.70860290527344,52.065765380859375,12.49372673034668,50.84563064575195,35.03178405761719,53.39411544799805,101.76600646972656,302.2215270996094,138.36048889160156,198.20359802246094,60.85853576660156,33.28125762939453,164.597412109375,71.78324890136719,375.7673034667969,53.4822998046875,336.21563720703125,264.9422912597656
2021-03-10,10.664259910583496,93.13346862792969,120.71887969970703,53.66431427001953,12.441837310791016,52.18042755126953,36.36396408081055,55.52402114868164,101.55802917480469,312.6706848144531,139.93382263183594,197.56886291503906,62.08047866821289,34.24341583251953,164.0462646484375,73.77206420898438,374.0476379394531,54.22649002075195,344.3472595214844,264.1048278808594
2021-03-11,10.58165454864502,94.38003540039062,123.11406707763672,53.26468276977539,12.965973854064941,52.540489196777344,35.720848083496094,55.0355110168457,104.767578125,312.743896484375,140.88735961914062,197.33810424804688,63.39789581298828,34.124290466308594,164.72604370117188,73.91410827636719,390.02301025390625,53.805084228515625,347.435791015625,273.057861328125
2021-03-12,11.044239044189453,96.01764678955078,123.53343963623047,53.83806610107422,12.828763961791992,51.978458404541016,36.72227096557617,57.89817428588867,102.24681854248047,318.8780212402344,141.6406707763672,200.09799194335938,64.58164978027344,34.765724182128906,165.35983276367188,74.8818588256836,386.8768310546875,54.77340316772461,352.2309265136719,267.59429931640625
2021-03-15,10.903813362121582,98.59226989746094,123.5800552368164,52.465396881103516,13.163305282592773,51.07394790649414,36.474220275878906,56.60850524902344,102.46827697753906,316.3548889160156,140.1626739501953,181.9037628173828,63.33107376098633,34.59162521362305,166.3611602783203,74.4556884765625,387.7463684082031,54.280277252197266,356.8829650878906,272.9282531738281
