Date,tsla,nvda,pypl,fdx,aapl,amzn,low,nflx,tmus,tgt,goog,googl,msft,blk,ups,qcom,ms,gm,avgo,cat
2020-08-27,447.75,504.82977294921875,204.33999633789062,216.53768920898438,124.6084976196289,3400.0,165.15982055664062,526.27001953125,115.23999786376953,149.1594696044922,1634.3299560546875,1628.52001953125,225.4690704345703,584.9747314453125,158.2371063232422,114.3609848022461,51.955772399902344,29.690000534057617,330.6519775390625,141.7454376220703
2020-08-28,442.67999267578125,525.597412109375,204.47999572753906,220.19940185546875,124.40664672851562,3401.800048828125,164.36534118652344,523.8900146484375,116.26000213623047,149.6953582763672,1644.4100341796875,1639.4300537109375,227.7876434326172,590.9525146484375,160.36062622070312,116.50981903076172,52.2322883605957,30.020000457763672,336.1898498535156,142.00250244140625
2020-08-31,498.32000732421875,534.6619873046875,204.13999938964844,218.1551971435547,128.62554931640625,3450.9599609375,163.55104064941406,529.5599975585938,116.68000030517578,150.0526123046875,1634.1800537109375,1629.530029296875,224.4241943359375,584.197998046875,161.6051025390625,117.39694213867188,51.61012649536133,29.6299991607666,338.4615173339844,140.6974639892578
2020-09-01,475.04998779296875,552.6767578125,208.92999267578125,223.73214721679688,133.74903869628906,3499.1201171875,166.43096923828125,556.5499877929688,116.9000015258789,149.3976593017578,1660.7099609375,1655.0799560546875,226.1556854248047,586.2135620117188,160.6470489501953,120.26533508300781,51.9261474609375,29.790000915527344,350.5414123535156,144.39508056640625
2020-09-02,447.3699951171875,573.6904907226562,210.82000732421875,226.16336059570312,130.97796630859375,3531.449951171875,169.3109130859375,552.8400268554688,118.87999725341797,148.6930694580078,1728.280029296875,1717.3900146484375,230.51419067382812,597.7757568359375,163.73851013183594,122.06891632080078,52.58781433105469,30.959999084472656,365.62420654296875,147.57859802246094
2020-09-03,407.0,520.4662475585938,204.99000549316406,219.90371704101562,120.49175262451172,3368.0,160.4029541015625,525.75,114.83999633789062,144.91224670410156,1641.8399658203125,1629.510009765625,216.23455810546875,572.80126953125,156.07408142089844,115.37979888916016,52.094032287597656,29.479999542236328,343.2778625488281,145.09703063964844
2020-09-04,418.32000732421875,504.7508850097656,191.83999633789062,225.0288543701172,120.57150268554688,3294.6201171875,155.3084259033203,516.0499877929688,114.29000091552734,146.10304260253906,1591.0400390625,1581.2099609375,213.19952392578125,558.4694213867188,158.80007934570312,114.9239501953125,52.05453109741211,30.0,353.8660583496094,146.5009307861328
2020-09-08,330.2099914550781,476.3792419433594,185.9499969482422,219.9833221435547,112.45764923095703,3149.840087890625,152.6767578125,507.0199890136719,111.56999969482422,142.8977813720703,1532.3900146484375,1523.5999755859375,201.6663360595703,546.5112915039062,154.5233917236328,108.77986907958984,49.54611587524414,32.380001068115234,341.76666259765625,146.83709716796875
2020-09-09,366.2799987792969,508.4497985839844,194.60000610351562,224.66064453125,116.94319152832031,3268.610107421875,158.4267120361328,500.19000244140625,113.19999694824219,146.4206085205078,1556.9599609375,1547.22998046875,210.25401306152344,554.0679321289062,157.8321533203125,112.99153137207031,50.425048828125,31.950000762939453,351.0191345214844,150.95985412597656
2020-09-10,371.3399963378906,492.3245544433594,190.08999633789062,223.35696411132812,113.12549591064453,3175.110107421875,157.23501586914062,480.6700134277344,111.72000122070312,144.92214965820312,1532.02001953125,1526.050048828125,204.363037109375,537.3820190429688,155.94566345214844,111.42579650878906,49.66462326049805,30.170000076293945,348.1429443359375,148.1619110107422
2020-09-11,372.7200012207031,486.436279296875,184.0,231.66665649414062,111.6402816772461,3116.219970703125,160.7703857421875,482.0299987792969,111.58000183105469,146.51983642578125,1520.719970703125,1515.760009765625,203.02963256835938,535.2951049804688,156.91358947753906,112.39694213867188,49.723873138427734,30.459999084472656,350.69744873046875,152.08692932128906
2020-09-14,419.6199951171875,514.7379760742188,186.9600067138672,235.1995391845703,114.98948669433594,3102.969970703125,164.0475616455078,476.260009765625,112.2699966430664,147.30380249023438,1519.280029296875,1508.8299560546875,204.40284729003906,541.4076538085938,158.16796875,112.43658447265625,50.5139274597168,31.18000030517578,353.1348571777344,151.77053833007812
2020-09-15,449.760009765625,519.486572265625,186.02000427246094,235.5279541015625,115.16891479492188,3156.1298828125,167.8610076904297,495.989990234375,115.93000030517578,147.92898559570312,1541.43994140625,1535.1199951171875,207.75633239746094,542.1790771484375,159.5408477783203,115.52845001220703,49.76337814331055,31.579999923706055,357.7269592285156,146.9161834716797
2020-09-16,441.760009765625,500.4321594238281,180.91000366210938,249.09217834472656,111.76985931396484,3078.10009765625,165.55706787109375,483.8599853515625,113.76000213623047,146.85723876953125,1520.9000244140625,1512.0899658203125,204.04461669921875,555.6010131835938,157.9012908935547,113.52666473388672,50.5139274597168,31.790000915527344,357.8537292480469,149.39773559570312
2020-09-17,423.42999267578125,498.39276123046875,175.7899932861328,242.90219116210938,109.98561096191406,3008.72998046875,162.64732360839844,470.20001220703125,111.91000366210938,146.4801483154297,1495.530029296875,1487.0400390625,201.9151153564453,542.4263916015625,157.78277587890625,113.84378051757812,49.625118255615234,31.920000076293945,356.76171875,152.12646484375
2020-09-18,442.1499938964844,487.4259948730469,176.07000732421875,241.60845947265625,106.4968490600586,2954.909912109375,158.99278259277344,469.9599914550781,110.72000122070312,147.68089294433594,1459.989990234375,1451.0899658203125,199.40745544433594,550.843505859375,157.69387817382812,109.69158172607422,49.457237243652344,31.5,350.7266540527344,150.66323852539062
2020-09-21,449.3900146484375,500.5421142578125,183.2100067138672,237.58795166015625,109.72644805908203,2960.469970703125,158.49623107910156,487.3500061035156,110.56999969482422,148.7129364013672,1431.1600341796875,1430.1400146484375,201.5469207763672,546.5608520507812,159.07662963867188,110.91047668457031,47.75862503051758,30.0,346.11236572265625,143.68324279785156
2020-09-22,424.2300109863281,505.3607177734375,187.77999877929688,242.24537658691406,111.45088195800781,3128.989990234375,160.43275451660156,491.1700134277344,112.38999938964844,152.90061950683594,1465.4599609375,1459.8199462890625,206.40298461914062,544.790283203125,159.89642333984375,112.79334259033203,47.03770446777344,29.440000534057617,355.7541809082031,145.48260498046875
