Date,nvda,tsla,meta,amd,ge,avgo,crm,aapl,amzn,nflx,adbe,fdx,orcl,msft,f,googl,bkng,lly,intc,lin
2023-02-24,23.27067756652832,196.8800048828125,169.87852478027344,78.08999633789062,66.15121459960938,55.88792037963867,161.48312377929688,145.56492614746094,93.5,317.1499938964844,320.5400085449219,196.0518798828125,86.60169982910156,246.30223083496094,10.826440811157227,88.90984344482422,2434.955322265625,317.9827880859375,24.537328720092773,339.81207275390625
2023-02-27,23.485532760620117,207.6300048828125,169.0310516357422,78.7699966430664,66.38082122802734,56.63276290893555,162.41896057128906,146.7654571533203,93.76000213623047,323.0299987792969,322.32000732421875,196.8041534423828,85.91793060302734,247.23121643066406,10.99047565460205,89.64801788330078,2503.065185546875,313.0198059082031,24.303083419799805,336.703857421875
2023-02-28,23.200721740722656,205.7100067138672,174.41485595703125,78.58000183105469,67.06963348388672,57.487892150878906,162.8868865966797,146.2594451904297,94.2300033569336,322.1300048828125,323.95001220703125,195.9940185546875,85.37094116210938,246.4998779296875,10.999588012695312,89.8375473022461,2505.964111328125,307.6812438964844,24.332365036010742,340.50604248046875
2023-03-01,22.68306541442871,202.77000427246094,172.89942932128906,78.29000091552734,66.61833953857422,57.418235778808594,166.6103515625,144.17584228515625,92.16999816894531,313.4800109863281,323.3800048828125,197.06455993652344,84.33555603027344,243.38677978515625,11.227418899536133,90.13681030273438,2534.081787109375,310.59771728515625,24.7227725982666,342.1481018066406
2023-03-02,23.29865837097168,190.89999389648438,174.006103515625,80.44000244140625,67.86931610107422,57.909645080566406,185.76531982421875,144.77114868164062,92.12999725341797,311.8800048828125,333.5,199.5720977783203,84.950927734375,248.17010498046875,11.43702220916748,91.77275848388672,2559.409912109375,311.4676818847656,25.571918487548828,343.8097839355469
2023-03-03,23.874279022216797,197.7899932861328,184.69390869140625,81.5199966430664,68.39188385009766,61.2092399597168,185.60601806640625,149.85121154785156,94.9000015258789,315.17999267578125,344.0400085449219,201.64566040039062,87.17799377441406,252.30117797851562,11.920018196105957,93.4186782836914,2601.675537109375,314.8092346191406,25.767122268676758,354.19976806640625
2023-03-06,23.538503646850586,193.80999755859375,184.34495544433594,81.16000366210938,68.99417114257812,61.22471237182617,182.98765563964844,152.62933349609375,93.75,312.0299987792969,347.0199890136719,202.6583251953125,87.6566162109375,253.8626708984375,11.828886032104492,94.89501953125,2594.755126953125,315.3332214355469,25.36695098876953,349.9675598144531
2023-03-07,23.276630401611328,187.7100067138672,183.9561309814453,82.11000061035156,68.46319580078125,60.47309494018555,182.50978088378906,150.41673278808594,93.55000305175781,308.4700012207031,344.79998779296875,198.9838104248047,86.30865478515625,251.17449951171875,11.692190170288086,93.62815856933594,2560.471923828125,307.09796142578125,24.917980194091797,346.1458435058594
2023-03-08,24.1691951751709,182.0,184.4147491455078,85.37000274658203,68.93077087402344,61.16086959838867,182.1414031982422,151.67681884765625,93.91999816894531,311.7900085449219,345.8399963378906,202.08929443359375,86.4356460571289,250.72976684570312,11.828886032104492,94.01719665527344,2564.413818359375,308.9862365722656,25.35719108581543,346.8886413574219
2023-03-09,23.424558639526367,172.9199981689453,181.14459228515625,84.02999877929688,72.56037139892578,60.218685150146484,177.9300994873047,149.4146270751953,92.25,297.7799987792969,338.3699951171875,200.44009399414062,84.8532485961914,249.3659210205078,11.345890998840332,92.09196472167969,2487.4873046875,313.2472229003906,25.80616569519043,338.11138916015625
2023-03-10,22.953784942626953,173.44000244140625,178.97113037109375,82.66999816894531,72.1165771484375,59.47480392456055,172.41458129882812,147.3409423828125,90.7300033569336,292.760009765625,329.29998779296875,195.11585998535156,82.11825561523438,245.6796112060547,11.02692985534668,90.40613555908203,2462.76513671875,311.4380187988281,26.567466735839844,333.8302307128906
2023-03-13,22.954784393310547,174.47999572753906,180.35696411132812,82.01000213623047,70.50782012939453,59.633445739746094,174.73426818847656,149.29556274414062,92.43000030517578,293.510009765625,324.2699890136719,191.4305877685547,82.95828247070312,250.9471893310547,10.963135719299316,90.88495635986328,2421.46240234375,320.8003234863281,26.303939819335938,328.498046875
2023-03-14,24.051250457763672,183.25999450683594,193.4375762939453,87.44999694824219,72.25130462646484,61.18021011352539,182.08168029785156,151.3990020751953,94.87999725341797,294.94000244140625,333.3299865722656,191.9154815673828,82.59687042236328,257.7367858886719,10.872004508972168,93.7378921508789,2458.05908203125,323.35101318359375,27.33852767944336,335.9641418457031
2023-03-15,24.21617317199707,180.4499969482422,197.15638732910156,89.68000030517578,71.13388061523438,60.55918502807617,182.10159301757812,151.7958984375,96.19999694824219,303.7900085449219,333.6099853515625,189.4036865234375,81.05355834960938,262.3323669433594,10.671515464782715,95.87260437011719,2398.4677734375,325.7237548828125,27.728939056396484,324.6717529296875
2023-03-16,25.52853012084961,184.1300048828125,204.31483459472656,96.5999984741211,72.88529968261719,61.571022033691406,186.47218322753906,154.63357543945312,100.04000091552734,310.05999755859375,353.2900085449219,197.88951110839844,82.85084533691406,272.9663391113281,10.771759986877441,100.07220458984375,2422.47509765625,325.7830505371094,29.456506729125977,331.892578125
2023-03-17,25.71244239807129,180.1300048828125,195.02281188964844,97.83999633789062,71.55390930175781,61.03607940673828,184.03302001953125,153.7902069091797,98.94999694824219,303.5,358.1400146484375,213.65859985351562,83.28062438964844,276.1585388183594,10.297877311706543,101.3689956665039,2423.40869140625,325.43701171875,29.095375061035156,324.2400817871094
2023-03-20,25.887353897094727,183.25,197.21621704101562,96.80999755859375,71.26068878173828,62.26846694946289,184.4312286376953,156.1714630126953,97.70999908447266,305.1300048828125,362.8800048828125,209.71148681640625,84.941162109375,269.0428466796875,10.188519477844238,100.96998596191406,2475.91064453125,329.8067932128906,28.460960388183594,332.4027404785156
2023-03-21,26.186208724975586,197.5800018310547,201.5531463623047,95.93000030517578,73.05171203613281,62.03852844238281,187.84608459472656,158.0367889404297,100.61000061035156,305.7900085449219,374.2200012207031,213.19308471679688,85.54676818847656,270.5746765136719,10.680628776550293,104.66084289550781,2552.9462890625,327.3153991699219,27.777740478515625,334.84564208984375
2023-03-22,26.455074310302734,191.14999389648438,199.210205078125,97.58000183105469,70.99916076660156,61.470516204833984,185.6856689453125,156.5980987548828,98.69999694824219,293.8999938964844,361.7099914550781,210.50672912597656,85.85932922363281,269.10211181640625,10.461912155151367,103.11466979980469,2539.95947265625,327.2066955566406,27.455652236938477,332.7363586425781
2023-03-23,27.177724838256836,192.22000122070312,203.66677856445312,100.27999877929688,72.58415222167969,62.2801628112793,186.611572265625,157.68951416015625,98.70999908447266,320.3699951171875,369.0,210.37094116210938,85.74211883544922,274.4092712402344,10.407234191894531,105.33916473388672,2520.618896484375,328.8576965332031,28.334077835083008,334.87506103515625
2023-03-24,26.76592254638672,190.41000366210938,205.39158630371094,97.94999694824219,72.40980529785156,61.982025146484375,189.219970703125,158.99923706054688,98.12999725341797,328.3900146484375,374.9599914550781,211.03042602539062,85.96678161621094,277.2851867675781,10.489253044128418,105.1795654296875,2481.470458984375,332.3079833984375,28.656166076660156,338.2304382324219
2023-03-27,26.518049240112305,191.80999755859375,202.23110961914062,96.61000061035156,73.94722747802734,61.072998046875,190.4146728515625,157.0446014404297,98.04000091552734,327.6600036621094,373.1499938964844,213.18338012695312,88.04733276367188,273.144287109375,10.49836540222168,102.20691680908203,2490.38623046875,330.7953796386719,28.480480194091797,340.5359802246094
2023-03-28,26.397104263305664,189.19000244140625,200.0775909423828,94.55999755859375,73.8125,60.864501953125,191.4500732421875,156.4195098876953,97.23999786376953,323.5199890136719,373.3999938964844,213.78469848632812,87.76406860351562,272.00775146484375,10.571269989013672,100.78045654296875,2526.93359375,333.81072998046875,28.58784294128418,340.8008728027344
2023-03-29,26.9708251953125,193.8800048828125,204.7335662841797,96.08999633789062,74.54159545898438,60.94244384765625,195.77088928222656,159.51519775390625,100.25,332.0299987792969,379.1600036621094,216.8977813720703,88.51618957519531,277.22589111328125,10.981363296508789,101.13956451416016,2553.39306640625,332.0509338378906,30.764385223388672,343.1162414550781
2023-03-30,27.36962890625,195.27999877929688,207.21609497070312,97.87999725341797,74.53366088867188,61.746246337890625,195.7310791015625,161.09274291992188,102.0,338.42999267578125,381.8999938964844,217.62510681152344,88.40874481201172,280.72442626953125,11.200078010559082,100.64080047607422,2591.111572265625,336.8161315917969,31.320720672607422,344.89202880859375
2023-03-31,27.763437271118164,207.4600067138672,211.3037872314453,98.01000213623047,75.76203155517578,62.50522232055664,198.8970184326172,163.61293029785156,103.29000091552734,345.4800109863281,385.3699951171875,221.5916290283203,90.7627944946289,284.9246826171875,11.482588768005371,103.47378540039062,2633.45654296875,339.5151062011719,31.886810302734375,348.7182312011719
2023-04-03,27.951345443725586,194.77000427246094,212.430419921875,96.55999755859375,76.80810546875,62.59584045410156,195.62156677246094,164.87301635742188,102.41000366210938,348.2799987792969,380.0799865722656,221.93106079101562,91.73956298828125,283.8672180175781,11.555493354797363,104.10222625732422,2646.145263671875,346.7518615722656,32.10154342651367,351.3279724121094
2023-04-04,27.439594268798828,192.5800018310547,214.075439453125,95.87000274658203,75.3261489868164,61.810550689697266,196.32843017578125,164.3372344970703,103.94999694824219,346.75,385.1499938964844,219.6520233154297,91.8177261352539,283.81781005859375,11.591944694519043,104.46134185791016,2619.477294921875,350.5877380371094,32.30650329589844,351.0336608886719
2023-04-05,26.867876052856445,185.52000427246094,210.8451690673828,92.55999755859375,74.69216918945312,61.284427642822266,194.44679260253906,162.48182678222656,101.0999984741211,342.3500061035156,382.0199890136719,222.98814392089844,92.68704986572266,281.0110168457031,11.327665328979492,104.21195220947266,2596.91015625,358.1211242675781,32.04298400878906,348.8849792480469
2023-04-06,27.0237979888916,185.05999755859375,215.45132446289062,92.47000122070312,74.17705535888672,60.663795471191406,191.69898986816406,163.3748016357422,102.05999755859375,339.3299865722656,380.6000061035156,225.0926513671875,93.6931381225586,288.18603515625,11.236532211303711,108.1521987915039,2565.38671875,364.1023254394531,32.02346420288086,349.8367004394531
2023-04-10,27.565534591674805,184.50999450683594,214.1053466796875,95.4800033569336,74.77935028076172,61.126590728759766,190.64366149902344,160.76535034179688,102.16999816894531,338.989990234375,376.25,224.60775756835938,91.96680450439453,286.0019226074219,11.591944694519043,106.17709350585938,2554.187255859375,362.8270263671875,31.74041175842285,351.7792663574219
2023-04-11,27.15573501586914,186.7899932861328,213.20806884765625,94.02999877929688,74.4227294921875,60.559547424316406,188.05516052246094,159.544921875,99.91999816894531,338.2099914550781,371.1099853515625,224.53985595703125,92.17279052734375,279.51873779296875,11.728641510009766,105.08977508544922,2548.130859375,359.9006652832031,31.574481964111328,351.4751281738281
2023-04-12,26.482065200805664,180.5399932861328,213.35760498046875,92.33000183105469,74.57329559326172,60.085060119628906,189.4788360595703,158.8504180908203,97.83000183105469,331.0299987792969,369.8900146484375,222.54205322265625,92.1041259765625,280.1709899902344,11.546380043029785,104.38153839111328,2529.048095703125,364.8536682128906,31.252399444580078,352.5543212890625
2023-04-13,26.45008087158203,185.89999389648438,219.68853759765625,92.08999633789062,74.7317886352539,60.81968688964844,193.16249084472656,164.2677764892578,102.4000015258789,346.19000244140625,378.79998779296875,224.09376525878906,93.72256469726562,286.4466552734375,11.355002403259277,107.16464233398438,2610.83935546875,370.8843078613281,31.359760284423828,355.1149597167969
2023-04-14,26.74493408203125,185.0,220.8251190185547,91.75,75.63523864746094,60.361759185791016,193.78968811035156,163.92051696777344,102.51000213623047,338.6300048828125,379.3800048828125,223.7252197265625,93.87950897216797,282.78997802734375,11.40968132019043,108.60108947753906,2630.925048828125,370.4691467285156,31.12551498413086,352.8682861328125
2023-04-17,26.988815307617188,187.0399932861328,218.2030029296875,89.87000274658203,76.68923950195312,61.1236686706543,196.20895385742188,163.9403533935547,102.73999786376953,332.7200012207031,377.9200134277344,222.38687133789062,93.76180267333984,285.4188232421875,11.555493354797363,105.708251953125,2656.927734375,368.1161804199219,31.369518280029297,355.4975891113281
2023-04-18,27.653491973876953,184.30999755859375,217.23593139648438,89.77999877929688,78.03646850585938,61.60691833496094,197.6226806640625,165.1707000732422,102.30000305175781,333.70001220703125,377.54998779296875,222.28993225097656,94.62498474121094,284.9938659667969,11.601058006286621,104.24188232421875,2677.410400390625,365.7038879394531,31.066953659057617,357.96990966796875
2023-04-19,27.917362213134766,180.58999633789062,215.05250549316406,89.94000244140625,78.48026275634766,61.81931686401367,198.0408172607422,166.32164001464844,104.30000305175781,323.1199951171875,380.1099853515625,222.56146240234375,93.97759246826172,285.0729675292969,11.136287689208984,103.92266845703125,2657.156005859375,366.25750732421875,30.40325355529785,358.401611328125
2023-04-20,27.09076690673828,162.99000549316406,212.430419921875,90.11000061035156,79.05879974365234,61.67511749267578,196.63705444335938,165.34927368164062,103.80999755859375,325.3500061035156,380.260009765625,222.45477294921875,93.01634216308594,282.76031494140625,10.817326545715332,105.0299301147461,2641.757080078125,370.5481872558594,30.120206832885742,360.4030456542969
2023-04-21,27.105756759643555,165.0800018310547,212.2509307861328,88.43000030517578,78.86065673828125,61.663429260253906,198.1503448486328,163.73202514648438,106.95999908447266,327.9800109863281,377.6700134277344,223.48277282714844,93.33023071289062,282.4143981933594,10.762646675109863,105.1496353149414,2668.12744140625,380.8595886230469,29.573627471923828,359.2845764160156
2023-04-24,27.028797149658203,162.5500030517578,212.15122985839844,87.56999969482422,79.36785888671875,61.823211669921875,194.05850219726562,164.03958129882812,106.20999908447266,329.0199890136719,377.3399963378906,225.15086364746094,93.61467742919922,278.4710998535156,11.081607818603516,105.708251953125,2660.541748046875,378.9910888671875,28.948970794677734,361.0505676269531
2023-04-25,26.22818946838379,160.6699981689453,206.9269561767578,83.80000305175781,78.01270294189453,60.603389739990234,189.82728576660156,162.4917449951172,102.56999969482422,322.54998779296875,369.5899963378906,218.66281127929688,92.26105499267578,272.1955261230469,10.860161781311035,103.5934829711914,2626.119384765625,380.4641418457031,28.187671661376953,360.1184997558594
2023-04-26,26.942838668823242,153.75,208.7714080810547,85.94000244140625,76.24545288085938,60.03537368774414,190.6735382080078,162.48182678222656,104.9800033569336,321.1499938964844,363.05999755859375,216.04434204101562,91.91775512695312,291.91192626953125,10.647939682006836,103.45382690429688,2578.81005859375,371.9916076660156,28.353593826293945,358.0974426269531
2023-04-27,27.212705612182617,160.19000244140625,237.84388732910156,87.44000244140625,77.71155548095703,60.251670837402344,195.07398986816406,167.0955352783203,109.81999969482422,325.8500061035156,371.4200134277344,219.11863708496094,93.22232055664062,301.26116943359375,10.712528228759766,107.3242416381836,2620.579345703125,385.9114990234375,29.14417839050293,358.72540283203125
2023-04-28,27.73545265197754,164.30999755859375,239.59860229492188,89.37000274658203,78.4327163696289,61.03987503051758,197.49325561523438,168.35560607910156,105.44999694824219,329.92999267578125,377.55999755859375,220.90309143066406,92.908447265625,303.6627502441406,10.961658477783203,107.07486724853516,2667.114501953125,391.3587951660156,30.315412521362305,362.46337890625
2023-05-01,28.895883560180664,161.8300018310547,242.4499969482422,89.69000244140625,80.18412017822266,62.155452728271484,196.91580200195312,168.2663116455078,102.05000305175781,324.1199951171875,374.1499938964844,223.6185302734375,93.05558013916016,301.9826354980469,11.127742767333984,106.93521118164062,2671.8603515625,401.1957092285156,29.573627471923828,365.2692565917969
2023-05-02,28.196226119995117,160.30999755859375,238.52183532714844,89.91000366210938,80.44564056396484,59.66027069091797,192.98326110839844,167.22451782226562,103.62999725341797,317.54998779296875,368.6600036621094,221.5043487548828,92.9869155883789,301.8343505859375,10.88784122467041,105.05985260009766,2696.641845703125,399.60400390625,29.056337356567383,363.04217529296875
2023-05-03,27.788427352905273,160.61000061035156,236.3184814453125,81.62000274658203,80.65169525146484,59.744056701660156,191.75872802734375,166.14303588867188,103.6500015258789,319.29998779296875,345.25,221.62074279785156,92.96728515625,300.836181640625,10.87861442565918,105.1496353149414,2627.301025390625,426.2871398925781,29.915241241455078,356.6258544921875
2023-05-04,27.548542022705078,161.1999969482422,232.8190155029297,86.61000061035156,78.7100830078125,59.44786834716797,191.5297393798828,164.4959716796875,104.0,320.7799987792969,335.8299865722656,219.53564453125,93.15367126464844,301.8343505859375,10.666394233703613,104.43141174316406,2584.965576171875,423.568359375,30.61595916748047,353.9769287109375
2023-05-05,28.66599464416504,170.05999755859375,232.0812225341797,89.83999633789062,79.4391860961914,61.392578125,196.71670532226562,172.2152862548828,105.66000366210938,322.760009765625,348.3999938964844,222.37718200683594,95.11541748046875,307.01300048828125,11.063154220581055,105.30923461914062,2550.940673828125,422.945556640625,30.37095069885254,359.4415588378906
