Date,nvda,ge,orcl,meta,avgo,lly,nflx,wmt,mmm,ibm,axp,rtx,bk,cat,cost,nee,gs,lmt,gm,tmus
2024-02-08,69.62605285644531,110.42586517333984,115.7170181274414,468.5891418457031,126.11882019042969,732.1201171875,558.530029296875,55.91158676147461,75.71635437011719,180.96510314941406,209.3852081298828,89.42517852783203,54.30040740966797,319.5292053222656,721.9716796875,55.063819885253906,377.7957458496094,418.71636962890625,38.33867263793945,159.16226196289062
2024-02-09,72.1175308227539,110.60851287841797,115.67735290527344,466.7048034667969,126.97757720947266,736.5784301757812,561.3200073242188,55.881874084472656,75.4726333618164,182.9086456298828,210.6343231201172,88.90457153320312,54.40879440307617,314.7263488769531,721.2140502929688,55.34749984741211,377.03045654296875,418.22607421875,38.24939727783203,160.40843200683594
2024-02-12,72.23249816894531,111.3153076171875,114.88395690917969,467.492431640625,125.15320587158203,733.6925048828125,557.8499755859375,56.218589782714844,76.87809753417969,182.7319793701172,210.42611694335938,89.52339935302734,54.80291748046875,319.16204833984375,720.2269897460938,56.29637145996094,385.2528076171875,419.7655944824219,38.963600158691406,159.983154296875
2024-02-13,72.1125259399414,112.58594512939453,112.74177551269531,458.73876953125,123.83242797851562,739.3748168945312,554.52001953125,55.83565902709961,75.27765655517578,180.3172607421875,207.8585205078125,88.983154296875,53.098331451416016,310.4394836425781,712.0916137695312,54.04647445678711,371.62408447265625,418.24566650390625,38.00141525268555,159.7062225341797
2024-02-14,73.8841552734375,116.34223937988281,113.31698608398438,471.8592834472656,124.878173828125,754.9664306640625,579.3300170898438,55.65739822387695,75.08267974853516,180.18966674804688,209.077880859375,89.76895904541016,53.67966079711914,314.27978515625,719.9976806640625,54.7899169921875,370.9274597167969,410.0772705078125,38.06092834472656,159.64688110351562
2024-02-15,72.64240264892578,117.8272933959961,111.84921264648438,482.5770263671875,125.1601333618164,755.4349975585938,593.4600219726562,55.88517761230469,76.29676055908203,183.4288787841797,210.6938018798828,90.161865234375,54.47776412963867,320.5909729003906,722.3206787109375,56.0224723815918,378.16864013671875,414.91162109375,38.675933837890625,159.79525756835938
2024-02-16,72.59741973876953,118.45466613769531,110.3913345336914,471.899169921875,123.22199249267578,779.6398315429688,583.9500122070312,56.2384033203125,75.36348724365234,184.18472290039062,210.72354125976562,89.39570617675781,54.339820861816406,319.4399108886719,721.80224609375,55.787696838378906,377.20703125,415.84320068359375,38.38827133178711,158.64797973632812
2024-02-20,69.43709564208984,118.02583312988281,107.55493927001953,470.3338928222656,121.34915161132812,753.321533203125,575.1300048828125,58.05403137207031,75.8342514038086,180.0620574951172,210.65414428710938,89.36624145507812,54.063934326171875,311.3325500488281,723.4970703125,55.37685012817383,377.2855224609375,416.039306640625,38.69577407836914,160.2699737548828
2024-02-21,67.45752716064453,118.3832015991211,107.267333984375,467.1201477050781,121.43819427490234,743.6017456054688,573.3499755859375,57.34098434448242,75.74340057373047,176.3909149169922,209.06797790527344,88.60989379882812,54.31025695800781,314.70648193359375,720.8351440429688,55.85617446899414,380.9649658203125,419.25567626953125,39.17190933227539,162.24801635742188
2024-02-22,78.52115631103516,120.4479751586914,110.09381103515625,485.1849670410156,129.10072326660156,767.25830078125,588.469970703125,57.90548324584961,76.17286682128906,180.81788635253906,212.1411895751953,88.52090454101562,54.54673767089844,319.6184997558594,732.1807861328125,55.43553924560547,383.1235656738281,420.5697021484375,39.02311706542969,161.7534942626953
2024-02-23,78.80008697509766,121.76624298095703,111.02605438232422,483.08905029296875,128.25680541992188,767.1585693359375,583.5599975585938,57.95499801635742,76.4619369506836,182.30007934570312,212.7062530517578,88.99549865722656,54.8226203918457,321.394775390625,735.7001342773438,55.54314422607422,383.6926574707031,422.75640869140625,39.3107795715332,162.53482055664062
2024-02-26,79.07503509521484,122.90982055664062,110.05414581298828,480.803466796875,129.51922607421875,769.53125,587.6500244140625,59.02457046508789,75.8342514038086,180.73934936523438,215.0855255126953,89.00537872314453,54.46791076660156,322.88323974609375,743.09765625,54.44245147705078,382.8782958984375,420.8540954589844,39.4694938659668,162.10952758789062
2024-02-27,78.68411254882812,122.29039001464844,110.46075439453125,486.1031494140625,128.24295043945312,762.6326293945312,601.6699829101562,59.01466751098633,76.23068237304688,181.46571350097656,216.09671020507812,89.40087127685547,54.733943939208984,325.1159973144531,742.4596557617188,54.847190856933594,383.4571838378906,422.079833984375,39.85634994506836,162.81173706054688
2024-02-28,77.6463394165039,123.57689666748047,110.75828552246094,483.07904052734375,127.56922149658203,755.29541015625,596.47998046875,59.044376373291016,75.53692626953125,181.88780212402344,216.1462860107422,88.90650939941406,54.8226203918457,327.03118896484375,745.6997680664062,54.3338623046875,388.5164489746094,424.0900573730469,40.30272674560547,162.00076293945312
2024-02-29,79.09502410888672,124.59341430664062,110.75828552246094,489.17718505859375,128.66441345214844,751.3477172851562,602.9199829101562,58.04412841796875,76.08202362060547,181.62277221679688,217.52426147460938,88.6593246459961,55.26601028442383,331.39739990234375,741.64208984375,54.481937408447266,384.4354248046875,423.0133361816406,40.77031707763672,162.14968872070312
2024-03-01,82.26134490966797,125.99110412597656,112.84095764160156,501.3235168457031,138.42738342285156,779.69970703125,619.3400268554688,58.19267654418945,75.8672866821289,184.73439025878906,217.76220703125,88.78787231445312,54.674827575683594,334.1164245605469,747.1753540039062,54.501678466796875,383.4967346191406,421.25506591796875,40.7802734375,162.2191925048828
2024-03-04,85.21870422363281,127.86529541015625,113.11863708496094,497.22149658203125,138.7330780029297,789.8282470703125,615.8300170898438,58.72746658325195,75.52040100097656,189.50489807128906,217.01869201660156,88.8966293334961,54.674827575683594,336.0514221191406,756.8859252929688,54.26476287841797,387.5975036621094,426.6681823730469,40.720577239990234,162.18939208984375
2024-03-05,85.9495849609375,125.36373138427734,110.02439880371094,489.2669982910156,132.84542846679688,775.1837158203125,598.5,59.460323333740234,76.55278778076172,188.41534423828125,215.3234405517578,89.04492950439453,55.068946838378906,330.970703125,757.6536254882812,54.68924331665039,386.2734069824219,426.7077331542969,40.44200897216797,164.7313690185547
2024-03-06,88.68512725830078,126.66613006591797,111.34341430664062,495.1255798339844,133.56272888183594,777.35693359375,597.6900024414062,59.985206604003906,76.4123764038086,192.54782104492188,216.56263732910156,89.24268341064453,54.96056365966797,333.0545959472656,770.9034423828125,54.81757354736328,384.9493103027344,428.18939208984375,39.9445686340332,166.24066162109375
2024-03-07,92.65345764160156,132.2251434326172,113.59468078613281,511.1943054199219,139.20301818847656,777.7457275390625,608.510009765625,59.77722930908203,76.4949722290039,192.9208221435547,221.48971557617188,89.5294189453125,54.91129684448242,337.609375,783.216064453125,55.52833557128906,383.82281494140625,424.74200439453125,39.148658752441406,163.2320098876953
2024-03-08,87.5133285522461,133.3845977783203,111.49217224121094,504.9664306640625,129.47865295410156,759.781494140625,604.8200073242188,59.539546966552734,77.5521240234375,192.34169006347656,221.44015502929688,89.8556900024414,54.65511703491211,336.5872802734375,723.3674926757812,57.06832504272461,382.3998718261719,427.6164855957031,39.29789352416992,162.83482360839844
2024-03-11,85.7596206665039,132.2727813720703,113.18806457519531,482.6498718261719,127.9352798461914,732.097412109375,600.9299926757812,60.07433319091797,77.67601013183594,188.19940185546875,218.28762817382812,90.36983489990234,54.793060302734375,332.3996887207031,711.9221801757812,57.1275520324707,381.5797424316406,429.44390869140625,39.32773971557617,163.59939575195312
2024-03-12,91.89759826660156,132.98753356933594,126.48738861083984,498.77850341796875,127.81260681152344,752.61376953125,611.0800170898438,60.81709289550781,81.53297424316406,194.1379852294922,220.7263641357422,88.93617248535156,54.31025695800781,334.6522521972656,734.6532592773438,56.41679382324219,383.5757751464844,429.6019592285156,39.009376525878906,162.52700805664062
2024-03-13,90.87276458740234,135.1317138671875,124.48405456542969,494.6065979003906,124.44779968261719,755.494873046875,609.4500122070312,60.688350677490234,85.95154571533203,193.077880859375,220.88499450683594,89.53929901123047,54.46791076660156,338.8993835449219,731.9813842773438,58.77613067626953,387.65679931640625,429.2957458496094,40.05400466918945,162.93411254882812
2024-03-14,87.92925262451172,132.42367553710938,124.49397277832031,490.8738708496094,124.88312530517578,758.3758544921875,613.010009765625,60.63667678833008,85.16693115234375,189.8680877685547,218.56520080566406,90.72576904296875,53.65010452270508,339.2963562011719,729.7382202148438,58.77613067626953,384.00067138671875,430.451416015625,39.17850875854492,161.71278381347656
2024-03-15,87.822265625,134.12315368652344,124.50389099121094,483.1589050292969,122.23462677001953,751.836181640625,605.8800048828125,60.29881286621094,86.7196273803711,187.5515594482422,216.57257080078125,91.88258361816406,53.61069107055664,344.3075866699219,723.4373168945312,59.3092041015625,382.6172790527344,430.5008544921875,40.48180389404297,160.67018127441406
2024-03-18,88.44017028808594,134.93316650390625,126.74524688720703,496.0138854980469,122.4067611694336,760.2999267578125,618.3900146484375,60.47768020629883,86.55445098876953,188.16012573242188,219.06088256835938,92.40660858154297,54.132904052734375,349.19976806640625,729.3294067382812,59.39804458618164,379.81097412109375,427.9128112792969,40.61113739013672,160.01483154296875
2024-03-19,89.38301849365234,137.7523956298828,128.12376403808594,495.2752990722656,122.48295593261719,770.3886108398438,620.739990234375,60.48761749267578,86.98391723632812,189.77975463867188,219.77467346191406,93.79084014892578,54.428497314453125,351.1844177246094,729.95751953125,60.48393249511719,384.0500793457031,431.8541259765625,41.297607421875,159.60772705078125
2024-03-20,90.35684967041016,138.12564086914062,128.17337036132812,504.5372314453125,126.77912902832031,770.4683227539062,627.6900024414062,60.865230560302734,89.28817749023438,190.3883514404297,225.94091796875,93.78094482421875,55.325130462646484,353.7148742675781,738.4816284179688,61.40200424194336,391.7674560546875,435.0348205566406,42.63075256347656,160.02476501464844
2024-03-21,91.41967010498047,140.27777099609375,127.94524383544922,506.7729187011719,133.9328155517578,767.8764038085938,622.7100219726562,61.0639762878418,89.08995819091797,188.3662567138672,227.1404571533203,93.19759368896484,56.43852615356445,361.7626037597656,740.3161010742188,60.57278060913086,408.802978515625,437.75128173828125,43.19783401489258,159.79637145996094
2024-03-22,94.273193359375,139.09449768066406,126.7353286743164,508.58935546875,134.47630310058594,768.2252807617188,628.010009765625,60.48761749267578,88.18972778320312,187.32577514648438,224.0077667236328,94.46316528320312,55.64043045043945,355.3620910644531,732.5795288085938,60.987388610839844,401.99468994140625,440.43804931640625,42.83967590332031,159.4786376953125
2024-03-25,94.98606872558594,137.77622985839844,125.03944396972656,502.0420837402344,134.28851318359375,770.7474975585938,627.4600219726562,60.18950271606445,86.58748626708984,185.3135223388672,224.07716369628906,94.5521469116211,55.70940017700195,353.21868896484375,728.751220703125,61.80674362182617,400.136962890625,440.86279296875,43.32716751098633,159.9850311279297
2024-03-26,92.54547882080078,137.8238525390625,125.42622375488281,494.9259948730469,132.2924346923828,772.5020751953125,629.239990234375,60.129878997802734,84.76223754882812,185.02886962890625,222.52072143554688,94.97730255126953,55.77837371826172,353.65533447265625,728.7710571289062,60.64188003540039,401.3622741699219,440.54669189453125,43.77486801147461,159.96517944335938
2024-03-27,90.23486328125,143.0413818359375,124.23612976074219,492.8999328613281,131.024658203125,775.7718505859375,613.530029296875,60.33856201171875,86.38101196289062,187.28652954101562,225.7823028564453,96.35163879394531,56.09366989135742,361.8519287109375,729.8677978515625,62.97160339355469,410.32470703125,451.20501708984375,44.36185073852539,160.86875915527344
2024-03-28,90.34085083007812,139.39627075195312,124.57332611083984,484.6360168457031,131.6883544921875,775.5526123046875,607.3300170898438,59.79201126098633,87.60334777832031,187.44357299804688,225.7228240966797,96.43074035644531,56.77353286743164,363.6182556152344,730.4161376953125,63.090065002441406,412.7357482910156,449.3183288574219,45.117958068847656,162.07025146484375
2024-04-01,90.34784698486328,139.2612762451172,124.44438934326172,490.3948059082031,134.15736389160156,758.1964111328125,614.3099975585938,59.623085021972656,92.8708724975586,186.33438110351562,225.64349365234375,96.65814971923828,56.12322998046875,360.94891357421875,719.060546875,62.566864013671875,408.6053466796875,447.26373291015625,45.16770935058594,161.5241241455078
